고유 ID,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,관리자,지역-1,주문 번호-1,반품?
1151,2016-03-29,2016-04-05,표준 배송,DV-13465,오혜영,소비자,부평구,인천광역시,대한민국,OFF-ST-10003931,사무용품,수납용품,"Smead Lockers, Blue",335964.744,2,0.17,-8101.656,김성식,수도권,,
1152,2016-03-29,2016-04-05,표준 배송,DV-13465,오혜영,소비자,부평구,인천광역시,대한민국,OFF-BI-10004240,사무용품,바인더,"Cardinal Binding Machine, Recycled",84880.116,2,0.17,29616.516,김성식,수도권,,
1156,2016-11-09,2016-11-14,표준 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,TEC-MA-10003178,사무기기,전산기기,"Okidata Receipt Printer, Wireless",94026.15,1,0.25,13762.35,김성식,수도권,,
1157,2016-11-09,2016-11-14,표준 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,OFF-BI-10004224,사무용품,바인더,"Avery Index Tab, Durable",29001.15,5,0.15,1308.15,김성식,수도권,,
1158,2016-11-09,2016-11-14,표준 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,FUR-CH-10004694,가구,의자,"Office Star Rocking Chair, Black",317811.6,3,0.25,46542.6,김성식,수도권,,
1159,2016-11-09,2016-11-14,표준 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,FUR-BO-10002819,가구,책장,"Ikea Stackable Bookrack, Traditional",162541.08,2,0.35,-15061.32,김성식,수도권,,
1160,2016-11-09,2016-11-14,표준 배송,GM-14695,이윤석,기업 고객,도봉구,서울특별시,대한민국,OFF-FA-10000294,사무용품,파스너,"Advantus Clamps, Metal",21778.02,2,0.45,-7536.78,김성식,수도권,,
1161,2016-12-27,2017-01-01,표준 배송,NC-18340,김정아,소비자,관악구,서울특별시,대한민국,OFF-ST-10001752,사무용품,수납용품,"Tenex Shelving, Wire Frame",109609.2,2,0,18604.8,김성식,수도권,,
1162,2016-12-27,2017-01-01,표준 배송,NC-18340,김정아,소비자,관악구,서울특별시,대한민국,FUR-FU-10002972,가구,가구류,"Advantus Light Bulb, Duo Pack",102663,5,0,10251,김성식,수도권,,
1163,2016-12-27,2017-01-01,표준 배송,NC-18340,김정아,소비자,관악구,서울특별시,대한민국,OFF-AR-10002109,사무용품,필기구,"Binney & Smith Sketch Pad, Fluorescent",97063.2,2,0,27172.8,김성식,수도권,,
1176,2016-06-05,2016-06-09,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,OFF-FA-10002617,사무용품,파스너,"Advantus Clamps, Assorted Sizes",27148.932,3,0.47,-18016.668,김성식,수도권,,
1177,2016-06-05,2016-06-09,표준 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,TEC-PH-10003913,사무기기,전화기,"Samsung Signal Booster, Cordless",354149.712,3,0.17,8522.712,김성식,수도권,,
1193,2016-03-23,2016-03-23,당일 배송,JW-15220,현유희,기업 고객,의령군,경상남도,대한민국,OFF-BI-10000089,사무용품,바인더,"Wilson Jones 3-Hole Punch, Recycled",138801.6,8,0.4,20808,최진수,영남,,
1194,2016-03-23,2016-03-23,당일 배송,JW-15220,현유희,기업 고객,의령군,경상남도,대한민국,OFF-FA-10000697,사무용품,파스너,"Advantus Rubber Bands, 12 Pack",19608.48,2,0.4,-8543.52,최진수,영남,,
1195,2016-03-23,2016-03-23,당일 배송,JW-15220,현유희,기업 고객,의령군,경상남도,대한민국,OFF-ST-10003159,사무용품,수납용품,"Smead Trays, Single Width",89064.36,3,0.4,-32662.44,최진수,영남,,
1196,2016-03-23,2016-03-23,당일 배송,JW-15220,현유희,기업 고객,의령군,경상남도,대한민국,FUR-TA-10000075,가구,탁자,"Bevis Coffee Table, Fully Assembled",521668.8,4,0.6,-195717.6,최진수,영남,,
1206,2016-02-05,2016-02-09,빠른 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,FUR-BO-10001372,가구,책장,"Safco Classic Bookcase, Pine",3138030,7,0,219555,김성식,수도권,,
1209,2016-09-15,2016-09-20,표준 배송,PO-19195,허지만,홈 오피스,하남시,경기도,대한민국,OFF-ST-10001366,사무용품,수납용품,"Rogers Folders, Wire Frame",121420.8,4,0,7221.6,김성식,수도권,,
1210,2016-06-17,2016-06-23,표준 배송,JR-15700,고희덕,소비자,중구,울산광역시,대한민국,TEC-AC-10002324,사무기기,악세사리,"Enermax Numeric Keypad, Bluetooth",116953.2,2,0,4651.2,최진수,영남,,
1211,2016-06-17,2016-06-23,표준 배송,JR-15700,고희덕,소비자,중구,울산광역시,대한민국,OFF-AP-10003275,사무용품,가전,"KitchenAid Microwave, Silver",2855622.6,9,0,399605.4,최진수,영남,,
1212,2016-06-17,2016-06-23,표준 배송,JR-15700,고희덕,소비자,중구,울산광역시,대한민국,OFF-ST-10001290,사무용품,수납용품,"Rogers Shelving, Single Width",126806.4,2,0,55753.2,최진수,영남,,
1214,2016-12-19,2016-12-25,표준 배송,VW-21775,마영희,기업 고객,세종특별자치시,세종특별자치시,대한민국,OFF-LA-10001930,사무용품,라벨,"Hon Removable Labels, Adjustable",14981.76,2,0.1,110.16,금나나,충청,,
1224,2016-07-11,2016-07-16,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,OFF-SU-10002388,사무용품,일반 사무용품,"Elite Shears, Easy Grip",81844.29,3,0.45,-49154.31,김성식,수도권,ID-2016-57193,Yes
1225,2016-07-11,2016-07-16,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,OFF-AR-10002109,사무용품,필기구,"Binney & Smith Sketch Pad, Fluorescent",80077.14,3,0.45,-24758.46,김성식,수도권,ID-2016-57193,Yes
1226,2016-07-11,2016-07-16,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,TEC-AC-10002335,사무기기,악세사리,"Belkin Memory Card, USB",322631.1,5,0.45,-246375.9,김성식,수도권,ID-2016-57193,Yes
1227,2016-08-03,2016-08-07,표준 배송,RE-19405,오주경,소비자,강남구,서울특별시,대한민국,TEC-CO-10000447,사무기기,복사기,"Canon Wireless Fax, Color",1163106,3,0,441925.2,김성식,수도권,,
1228,2016-08-03,2016-08-07,표준 배송,RE-19405,오주경,소비자,강남구,서울특별시,대한민국,OFF-BI-10000871,사무용품,바인더,"Wilson Jones Binder Covers, Recycled",11781,1,0,3641.4,김성식,수도권,,
1230,2016-10-18,2016-10-22,표준 배송,GT-14635,허종수,기업 고객,영덕군,경상북도,대한민국,OFF-AP-10001322,사무용품,가전,"Hamilton Beach Stove, Silver",1107903.6,4,0.5,-376808.4,최진수,영남,,
1231,2016-04-18,2016-04-23,빠른 배송,MW-18235,한정아,기업 고객,부천시,경기도,대한민국,FUR-TA-10001549,가구,탁자,"Barricks Coffee Table, Rectangular",524688.408,4,0.57,-561366.792,김성식,수도권,,
1232,2016-06-02,2016-06-07,표준 배송,TS-21205,손지원,기업 고객,진천군,충청북도,대한민국,TEC-CO-10001391,사무기기,복사기,"Sharp Ink, Color",231060.6,2,0.1,-30.6,금나나,충청,,
1236,2016-08-28,2016-09-02,표준 배송,BM-11140,오선주,소비자,보령시,충청남도,대한민국,TEC-MA-10002633,사무기기,전산기기,"StarTech Inkjet, Durable",508264.776,2,0.17,-67382.424,금나나,충청,,
1240,2016-12-13,2016-12-18,표준 배송,DC-13285,주천희,소비자,영양군,경상북도,대한민국,OFF-FA-10004067,사무용품,파스너,"Stockwell Rubber Bands, 12 Pack",47644.2,3,0,17074.8,최진수,영남,,
1246,2016-12-27,2016-12-31,표준 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,OFF-PA-10004910,사무용품,종이,"Eaton Message Books, Premium",18892.44,1,0.1,7968.24,정신,호남,,
1247,2016-12-27,2016-12-31,표준 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,OFF-FA-10003050,사무용품,파스너,"Stockwell Paper Clips, Metal",11869.74,1,0.1,-676.26,정신,호남,,
1248,2016-12-27,2016-12-31,표준 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,FUR-CH-10003009,가구,의자,"Novimex Swivel Stool, Adjustable",153260.1,1,0.1,25535.7,정신,호남,,
1250,2016-04-11,2016-04-15,표준 배송,Dp-13240,남세현,홈 오피스,광산구,광주광역시,대한민국,TEC-PH-10001478,사무기기,전화기,"Nokia Headset, Full Size",227664,3,0,70502.4,정신,호남,,
1254,2016-11-14,2016-11-21,표준 배송,LO-17170,손잔디,기업 고객,동작구,서울특별시,대한민국,FUR-CH-10001664,가구,의자,"Novimex Swivel Stool, Black",594974.16,4,0.1,79302.96,김성식,수도권,,
1255,2016-11-14,2016-11-21,표준 배송,LO-17170,손잔디,기업 고객,동작구,서울특별시,대한민국,TEC-PH-10002428,사무기기,전화기,"Apple Headset, VoIP",538682.4,8,0.1,-41983.2,김성식,수도권,,
1256,2016-11-14,2016-11-21,표준 배송,LO-17170,손잔디,기업 고객,동작구,서울특별시,대한민국,OFF-AR-10001232,사무용품,필기구,"Sanford Canvas, Fluorescent",142602.12,3,0.1,33268.32,김성식,수도권,,
1257,2016-11-14,2016-11-21,표준 배송,LO-17170,손잔디,기업 고객,동작구,서울특별시,대한민국,OFF-PA-10002109,사무용품,종이,"SanDisk Message Books, Premium",87467.04,4,0.1,-9718.56,김성식,수도권,,
1266,2016-11-16,2016-11-21,표준 배송,JJ-15760,유해선,홈 오피스,서구,인천광역시,대한민국,TEC-AC-10002243,사무기기,악세사리,"SanDisk Keyboard, Programmable",380878.2,5,0.1,84517.2,김성식,수도권,,
1267,2016-11-16,2016-11-21,표준 배송,JJ-15760,유해선,홈 오피스,서구,인천광역시,대한민국,OFF-AP-10000775,사무용품,가전,"Breville Blender, Silver",248520.96,3,0.1,77313.96,김성식,수도권,,
1268,2016-11-16,2016-11-21,표준 배송,JJ-15760,유해선,홈 오피스,서구,인천광역시,대한민국,OFF-PA-10002047,사무용품,종이,"Green Bar Cards & Envelopes, 8.5 x 11",144667.62,3,0.1,3203.82,김성식,수도권,,
1269,2016-11-16,2016-11-21,표준 배송,JJ-15760,유해선,홈 오피스,서구,인천광역시,대한민국,OFF-AP-10001322,사무용품,가전,"Hamilton Beach Stove, Silver",3489896.34,7,0.1,891650.34,김성식,수도권,,
1270,2016-11-16,2016-11-21,표준 배송,JJ-15760,유해선,홈 오피스,서구,인천광역시,대한민국,TEC-AC-10004704,사무기기,악세사리,"SanDisk Numeric Keypad, USB",488008.8,10,0.1,102754.8,김성식,수도권,,
1274,2016-10-23,2016-10-27,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,FUR-CH-10002944,가구,의자,"Office Star Steel Folding Chair, Black",455328,5,0,27234,김성식,수도권,,
1275,2016-12-01,2016-12-03,빠른 배송,MD-17860,황상철,기업 고객,과천시,경기도,대한민국,OFF-AR-10003673,사무용품,필기구,"Sanford Markers, Fluorescent",67500.54,3,0.1,-6031.26,김성식,수도권,ID-2016-21563,Yes
1280,2016-08-03,2016-08-08,표준 배송,PK-18910,천경아,홈 오피스,용산구,서울특별시,대한민국,OFF-ST-10001186,사무용품,수납용품,"Rogers Trays, Industrial",253612.8,8,0.5,-81273.6,김성식,수도권,,
1281,2016-08-03,2016-08-08,표준 배송,PK-18910,천경아,홈 오피스,용산구,서울특별시,대한민국,OFF-ST-10004576,사무용품,수납용품,"Rogers File Cart, Single Width",72231.3,1,0.5,-46251.9,김성식,수도권,,
1282,2016-08-03,2016-08-08,표준 배송,PK-18910,천경아,홈 오피스,용산구,서울특별시,대한민국,OFF-SU-10003651,사무용품,일반 사무용품,"Elite Ruler, Serrated",10710,2,0.5,-8384.4,김성식,수도권,,
1283,2016-08-03,2016-08-08,표준 배송,PK-18910,천경아,홈 오피스,용산구,서울특별시,대한민국,OFF-SU-10004766,사무용품,일반 사무용품,"Kleencut Shears, Easy Grip",49357.8,2,0.5,-4008.6,김성식,수도권,,
1299,2016-09-05,2016-09-09,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,OFF-BI-10000518,사무용품,바인더,"Wilson Jones Index Tab, Clear",36169.2,6,0,1285.2,금나나,충청,,
1302,2016-05-19,2016-05-24,표준 배송,EC-14050,임백천,소비자,청송군,경상북도,대한민국,OFF-SU-10003717,사무용품,일반 사무용품,"Stiletto Ruler, Serrated",35434.8,3,0,2478.6,최진수,영남,,
1311,2016-11-20,2016-11-24,표준 배송,JR-15670,성미령,소비자,순천시,전라남도,대한민국,TEC-CO-10003102,사무기기,복사기,"Canon Copy Machine, Color",1344258,5,0,0,정신,호남,,
1312,2016-11-20,2016-11-24,표준 배송,JR-15670,성미령,소비자,순천시,전라남도,대한민국,FUR-FU-10002210,가구,가구류,"Tenex Clock, Black",102510,2,0,17380.8,정신,호남,,
1331,2016-04-11,2016-04-13,특급 배송,CS-12175,이한울,기업 고객,광명시,경기도,대한민국,FUR-CH-10000351,가구,의자,"Novimex Chairmat, Set of Two",537856.2,9,0,198838.8,김성식,수도권,,
1338,2016-08-17,2016-08-17,당일 배송,MD-17860,황상철,기업 고객,과천시,경기도,대한민국,OFF-ST-10004325,사무용품,수납용품,"Eldon Box, Single Width",47231.1,5,0.1,15713.1,김성식,수도권,,
1339,2016-08-17,2016-08-17,당일 배송,MD-17860,황상철,기업 고객,과천시,경기도,대한민국,FUR-BO-10003549,가구,책장,"Sauder Floating Shelf Set, Metal",712514.88,4,0.1,39559.68,김성식,수도권,,
1344,2016-06-30,2016-06-30,당일 배송,PM-18940,허지영,소비자,진주시,경상남도,대한민국,FUR-CH-10004387,가구,의자,"Office Star Bag Chairs, Red",33929.28,1,0.4,-14143.32,최진수,영남,,
1351,2016-06-02,2016-06-03,특급 배송,TP-21415,신혜림,소비자,여주시,경기도,대한민국,FUR-CH-10001382,가구,의자,"Office Star Chairmat, Red",322254.72,6,0.2,116806.32,김성식,수도권,,
1352,2016-06-02,2016-06-03,특급 배송,TP-21415,신혜림,소비자,여주시,경기도,대한민국,OFF-PA-10003906,사무용품,종이,"Eaton Memo Slips, Premium",49051.8,7,0.5,-4926.6,김성식,수도권,,
1358,2016-06-27,2016-07-02,표준 배송,AC-10420,윤선호,기업 고객,군위군,경상북도,대한민국,OFF-SU-10003803,사무용품,일반 사무용품,"Acme Trimmer, Steel",121120.92,3,0.1,-2717.28,최진수,영남,,
1359,2016-06-27,2016-07-02,표준 배송,AC-10420,윤선호,기업 고객,군위군,경상북도,대한민국,TEC-AC-10002014,사무기기,악세사리,"Belkin Flash Drive, USB",154774.8,4,0.1,58446,최진수,영남,,
1360,2016-06-27,2016-07-02,표준 배송,AC-10420,윤선호,기업 고객,군위군,경상북도,대한민국,OFF-SU-10001573,사무용품,일반 사무용품,"Kleencut Shears, Serrated",39905.46,1,0.1,-1802.34,최진수,영남,,
1361,2016-07-27,2016-07-27,당일 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,FUR-CH-10001756,가구,의자,"Novimex Bag Chairs, Adjustable",74128.5,2,0.25,17763.3,김성식,수도권,,
1362,2016-07-27,2016-07-27,당일 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,FUR-CH-10003336,가구,의자,"SAFCO Chairmat, Adjustable",238335.75,5,0.25,-28649.25,김성식,수도권,,
1363,2016-07-27,2016-07-27,당일 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,OFF-EN-10000454,사무용품,봉투,"GlobeWeis Business Envelopes, Set of 50",29183.22,3,0.45,-23877.18,김성식,수도권,,
1364,2016-07-27,2016-07-27,당일 배송,SW-20755,강미애,기업 고객,동구,인천광역시,대한민국,TEC-CO-10001766,사무기기,복사기,"Canon Fax Machine, Digital",632561.67,3,0.35,-321148.53,김성식,수도권,,
1375,2016-10-02,2016-10-07,표준 배송,JM-15580,문율,소비자,평택시,경기도,대한민국,OFF-EN-10000328,사무용품,봉투,"Kraft Business Envelopes, Set of 50",54005.94,5,0.47,-9183.06,김성식,수도권,,
1377,2016-12-30,2017-01-01,빠른 배송,AB-10165,고진아,소비자,동구,인천광역시,대한민국,TEC-AC-10001995,사무기기,악세사리,"Logitech Router, USB",908930.16,4,0.1,262535.76,김성식,수도권,,
1382,2016-08-10,2016-08-13,빠른 배송,MS-17710,한정호,소비자,음성군,충청북도,대한민국,OFF-FA-10001339,사무용품,파스너,"Accos Thumb Tacks, Bulk Pack",55814.4,4,0,6120,금나나,충청,,
1400,2016-10-06,2016-10-12,표준 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,OFF-EN-10004486,사무용품,봉투,"GlobeWeis Business Envelopes, Security-Tint",21342.888,2,0.47,-14520.312,김성식,수도권,,
1401,2016-10-06,2016-10-12,표준 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,FUR-BO-10000883,가구,책장,"Dania Corner Shelving, Mobile",80061.534,1,0.37,-45765.666,김성식,수도권,,
1409,2016-11-06,2016-11-08,특급 배송,MB-18085,남세훈,소비자,동래구,부산광역시,대한민국,FUR-CH-10003861,가구,의자,"Novimex Rocking Chair, Set of Two",272707.2,2,0,119952,최진수,영남,,
1410,2016-11-06,2016-11-08,특급 배송,MB-18085,남세훈,소비자,동래구,부산광역시,대한민국,OFF-EN-10000615,사무용품,봉투,"Jiffy Mailers, Security-Tint",363252.6,9,0,43513.2,최진수,영남,,
1411,2016-12-26,2016-12-30,표준 배송,TB-21625,남은준,소비자,의정부시,경기도,대한민국,OFF-BI-10000928,사무용품,바인더,"Ibico Binder, Clear",13714.92,1,0.1,5636.52,김성식,수도권,,
1412,2016-12-26,2016-12-30,표준 배송,TB-21625,남은준,소비자,의정부시,경기도,대한민국,TEC-MA-10002520,사무기기,전산기기,"Panasonic Receipt Printer, White",766686.06,7,0.1,25554.06,김성식,수도권,,
1413,2016-02-08,2016-02-13,표준 배송,CD-12280,권시진,소비자,계양구,인천광역시,대한민국,TEC-CO-10003113,사무기기,복사기,"Hewlett Fax Machine, Color",1311148.8,4,0,91677.6,김성식,수도권,,
1414,2016-02-08,2016-02-13,표준 배송,CD-12280,권시진,소비자,계양구,인천광역시,대한민국,OFF-FA-10002156,사무용품,파스너,"Advantus Push Pins, Metal",74205,5,0,8874,김성식,수도권,,
1429,2016-07-20,2016-07-26,표준 배송,AH-10075,차정혁,기업 고객,동구,부산광역시,대한민국,OFF-PA-10001835,사무용품,종이,"SanDisk Computer Printout Paper, 8.5 x 11",69217.2,2,0,0,최진수,영남,,
1454,2016-10-17,2016-10-22,표준 배송,LS-17245,류민하,소비자,성동구,서울특별시,대한민국,TEC-CO-10001382,사무기기,복사기,"HP Personal Copier, Laser",507103.2,4,0,157161.6,김성식,수도권,,
1478,2016-10-26,2016-10-30,표준 배송,CC-12685,배은영,소비자,성동구,서울특별시,대한민국,TEC-CO-10001766,사무기기,복사기,"Canon Fax Machine, Digital",1459757.7,5,0.1,-129759.3,김성식,수도권,,
